 #  Results from PENHMAIN. Output from energy-deposition detector #  1
 #  Deposited energy spectrum.
 #  1st column: deposited energy (eV).
 #  2nd column: probability density (1/(eV*particle)).
 #  3rd column: statistical uncertainty (3 sigma).
  7.000000E+02  3.127670E-08  1.38E-08
  2.100000E+03  3.263656E-08  1.41E-08
  3.500000E+03  4.283548E-08  1.62E-08
  4.900000E+03  5.167455E-08  1.78E-08
  6.300000E+03  4.419534E-08  1.64E-08
  7.700000E+03  5.167455E-08  1.78E-08
  9.100000E+03  4.963476E-08  1.74E-08
  1.050000E+04  4.759498E-08  1.71E-08
  1.190000E+04  4.895483E-08  1.73E-08
  1.330000E+04  5.371433E-08  1.81E-08
  1.470000E+04  4.351541E-08  1.63E-08
  1.610000E+04  4.351541E-08  1.63E-08
  1.750000E+04  3.467634E-08  1.46E-08
  1.890000E+04  4.419534E-08  1.64E-08
  2.030000E+04  5.235448E-08  1.79E-08
  2.170000E+04  4.759498E-08  1.71E-08
  2.310000E+04  4.147562E-08  1.59E-08
  2.450000E+04  5.371433E-08  1.81E-08
  2.590000E+04  5.031469E-08  1.75E-08
  2.730000E+04  4.623512E-08  1.68E-08
  2.870000E+04  4.759498E-08  1.71E-08
  3.010000E+04  5.371433E-08  1.81E-08
  3.150000E+04  5.507419E-08  1.84E-08
  3.290000E+04  4.147562E-08  1.59E-08
  3.430000E+04  4.691505E-08  1.69E-08
  3.570000E+04  4.623512E-08  1.68E-08
  3.710000E+04  3.807598E-08  1.53E-08
  3.850000E+04  4.827491E-08  1.72E-08
  3.990000E+04  5.099462E-08  1.77E-08
  4.130000E+04  4.691505E-08  1.69E-08
  4.270000E+04  5.643405E-08  1.86E-08
  4.410000E+04  5.643405E-08  1.86E-08
  4.550000E+04  4.895483E-08  1.73E-08
  4.690000E+04  6.255340E-08  1.96E-08
  4.830000E+04  3.807598E-08  1.53E-08
  4.970000E+04  5.507419E-08  1.84E-08
  5.110000E+04  5.439426E-08  1.82E-08
  5.250000E+04  5.031469E-08  1.75E-08
  5.390000E+04  4.079570E-08  1.58E-08
  5.530000E+04  4.895483E-08  1.73E-08
  5.670000E+04  5.439426E-08  1.82E-08
  5.810000E+04  5.303440E-08  1.80E-08
  5.950000E+04  4.691505E-08  1.69E-08
  6.090000E+04  3.875591E-08  1.54E-08
  6.230000E+04  4.895483E-08  1.73E-08
  6.370000E+04  3.943584E-08  1.55E-08
  6.510000E+04  6.663297E-08  2.02E-08
  6.650000E+04  4.419534E-08  1.64E-08
  6.790000E+04  5.507419E-08  1.84E-08
  6.930000E+04  5.915376E-08  1.90E-08
  7.070000E+04  6.323333E-08  1.97E-08
  7.210000E+04  5.439426E-08  1.82E-08
  7.350000E+04  1.230670E-07  2.74E-08
  7.490000E+04  1.747416E-07  3.27E-08
  7.630000E+04  4.419534E-08  1.64E-08
  7.770000E+04  5.031469E-08  1.75E-08
  7.910000E+04  5.167455E-08  1.78E-08
  8.050000E+04  5.031469E-08  1.75E-08
  8.190000E+04  3.943584E-08  1.55E-08
  8.330000E+04  5.371433E-08  1.81E-08
  8.470000E+04  1.196674E-07  2.71E-08
  8.610000E+04  5.167455E-08  1.78E-08
  8.750000E+04  7.343225E-08  2.12E-08
  8.890000E+04  3.807598E-08  1.53E-08
  9.030000E+04  3.807598E-08  1.53E-08
  9.170000E+04  4.895483E-08  1.73E-08
  9.310000E+04  4.691505E-08  1.69E-08
  9.450000E+04  4.963476E-08  1.74E-08
  9.590000E+04  4.215555E-08  1.61E-08
  9.730000E+04  4.555519E-08  1.67E-08
  9.870000E+04  4.759498E-08  1.71E-08
  1.001000E+05  5.099462E-08  1.77E-08
  1.015000E+05  4.963476E-08  1.74E-08
  1.029000E+05  4.283548E-08  1.62E-08
  1.043000E+05  3.671613E-08  1.50E-08
  1.057000E+05  5.507419E-08  1.84E-08
  1.071000E+05  5.575412E-08  1.85E-08
  1.085000E+05  4.351541E-08  1.63E-08
  1.099000E+05  4.487527E-08  1.66E-08
  1.113000E+05  4.691505E-08  1.69E-08
