 #  Results from PENHMAIN. Output from energy-deposition detector #  1
 #  Deposited energy spectrum.
 #  1st column: deposited energy (eV).
 #  2nd column: probability density (1/(eV*particle)).
 #  3rd column: statistical uncertainty (3 sigma).
  7.000000E+02  5.571429E-08  1.89E-08
  2.100000E+03  6.000000E-08  1.96E-08
  3.500000E+03  6.142857E-08  1.99E-08
  4.900000E+03  8.857143E-08  2.39E-08
  6.300000E+03  8.571429E-08  2.35E-08
  7.700000E+03  8.142857E-08  2.29E-08
  9.100000E+03  1.671429E-07  3.28E-08
  1.050000E+04  9.214286E-08  2.43E-08
  1.190000E+04  2.485714E-07  4.00E-08
  1.330000E+04  3.385714E-07  4.66E-08
  1.470000E+04  9.500000E-08  2.47E-08
  1.610000E+04  7.428571E-08  2.19E-08
  1.750000E+04  6.928571E-08  2.11E-08
  1.890000E+04  1.485714E-07  3.09E-08
  2.030000E+04  9.642857E-08  2.49E-08
  2.170000E+04  8.785714E-08  2.38E-08
  2.310000E+04  7.000000E-08  2.12E-08
  2.450000E+04  6.142857E-08  1.99E-08
  2.590000E+04  9.071429E-08  2.41E-08
  2.730000E+04  9.785714E-08  2.51E-08
  2.870000E+04  7.071429E-08  2.13E-08
  3.010000E+04  9.571429E-08  2.48E-08
  3.150000E+04  8.285714E-08  2.31E-08
  3.290000E+04  9.571429E-08  2.48E-08
  3.430000E+04  8.857143E-08  2.39E-08
  3.570000E+04  9.928571E-08  2.53E-08
  3.710000E+04  1.178571E-07  2.75E-08
  3.850000E+04  1.414286E-07  3.01E-08
  3.990000E+04  1.300000E-07  2.89E-08
  4.130000E+04  2.134286E-06  1.17E-07
  4.270000E+04  8.428571E-08  2.33E-08
  4.410000E+04  9.214286E-08  2.43E-08
  4.550000E+04  8.142857E-08  2.29E-08
  4.690000E+04  5.742857E-07  6.07E-08
  4.830000E+04  1.700000E-07  3.31E-08
  4.970000E+04  5.714286E-08  1.92E-08
  5.110000E+04  7.000000E-08  2.12E-08
  5.250000E+04  6.357143E-08  2.02E-08
  5.390000E+04  7.142857E-08  2.14E-08
  5.530000E+04  5.142857E-08  1.82E-08
  5.670000E+04  7.285714E-08  2.16E-08
  5.810000E+04  7.785714E-08  2.24E-08
  5.950000E+04  6.714286E-08  2.08E-08
  6.090000E+04  8.000000E-08  2.27E-08
  6.230000E+04  7.357143E-08  2.17E-08
  6.370000E+04  6.714286E-08  2.08E-08
  6.510000E+04  5.928571E-08  1.95E-08
  6.650000E+04  6.714286E-08  2.08E-08
  6.790000E+04  7.928571E-08  2.26E-08
  6.930000E+04  8.928571E-08  2.40E-08
  7.070000E+04  7.428571E-08  2.19E-08
  7.210000E+04  7.714286E-08  2.23E-08
  7.350000E+04  2.592857E-07  4.08E-08
  7.490000E+04  3.957143E-07  5.04E-08
  7.630000E+04  8.071429E-08  2.28E-08
  7.770000E+04  5.500000E-08  1.88E-08
  7.910000E+04  6.928571E-08  2.11E-08
  8.050000E+04  7.285714E-08  2.16E-08
  8.190000E+04  9.857143E-08  2.52E-08
  8.330000E+04  8.857143E-08  2.39E-08
  8.470000E+04  2.378571E-07  3.91E-08
  8.610000E+04  1.221429E-07  2.80E-08
  8.750000E+04  1.685714E-07  3.29E-08
  8.890000E+04  2.400000E-07  3.93E-08
  9.030000E+04  1.135714E-07  2.70E-08
  9.170000E+04  1.200000E-07  2.78E-08
  9.310000E+04  5.521429E-07  5.96E-08
  9.450000E+04  1.121429E-07  2.68E-08
  9.590000E+04  1.200000E-07  2.78E-08
  9.730000E+04  1.242857E-07  2.83E-08
  9.870000E+04  1.150000E-07  2.72E-08
  1.001000E+05  1.100000E-07  2.66E-08
  1.015000E+05  1.200000E-07  2.78E-08
  1.029000E+05  1.142857E-07  2.71E-08
  1.043000E+05  1.207143E-07  2.79E-08
  1.057000E+05  1.328571E-07  2.92E-08
  1.071000E+05  1.150000E-07  2.72E-08
  1.085000E+05  1.221429E-07  2.80E-08
  1.099000E+05  1.085714E-07  2.64E-08
  1.113000E+05  1.121429E-07  2.68E-08
  1.127000E+05  1.228571E-07  2.81E-08
  1.141000E+05  1.185714E-07  2.76E-08
  1.155000E+05  1.164286E-07  2.74E-08
  1.169000E+05  1.128571E-07  2.69E-08
  1.183000E+05  1.200000E-07  2.78E-08
